video_id,views,likes,dislikes,comment_count,thumbnail_link
-C5q3oir8gA,635370,15605,716,1975,https://i.ytimg.com/vi/-C5q3oir8gA/default.jpg
sjN-NGsRg9g,1030999,96346,500,7612,https://i.ytimg.com/vi/sjN-NGsRg9g/default.jpg
mIxlvVlOIS0,539308,54737,556,5556,https://i.ytimg.com/vi/mIxlvVlOIS0/default.jpg
84hXRY0uwQ0,36326,1086,34,113,https://i.ytimg.com/vi/84hXRY0uwQ0/default.jpg
2v34qDKvLqM,110339,1351,41,133,https://i.ytimg.com/vi/2v34qDKvLqM/default.jpg
032BPsxhreM,10393,39,27,24,https://i.ytimg.com/vi/032BPsxhreM/default.jpg
0v-6AylRH68,1552618,99254,5195,7841,https://i.ytimg.com/vi/0v-6AylRH68/default.jpg
a-4_6bThk2E,607186,15136,829,3520,https://i.ytimg.com/vi/a-4_6bThk2E/default.jpg
w4lcP5ZA4wg,689279,18244,298,2120,https://i.ytimg.com/vi/w4lcP5ZA4wg/default.jpg
_9YMpuLDnwo,12310226,109118,24634,8483,https://i.ytimg.com/vi/_9YMpuLDnwo/default.jpg
xi8u9DcC0_Q,241569,10549,384,1795,https://i.ytimg.com/vi/xi8u9DcC0_Q/default.jpg
u5Jw7D-c3II,14086,450,13,45,https://i.ytimg.com/vi/u5Jw7D-c3II/default.jpg
6wHVgiM0R54,258975,12278,186,2534,https://i.ytimg.com/vi/6wHVgiM0R54/default.jpg
92HCNclQOYo,316367,7718,233,372,https://i.ytimg.com/vi/92HCNclQOYo/default.jpg
OImHUNVLlco,6979,91,48,180,https://i.ytimg.com/vi/OImHUNVLlco/default.jpg
Z2Y8jGrkrDc,449175,14713,1111,946,https://i.ytimg.com/vi/Z2Y8jGrkrDc/default.jpg
sW5HaEsnuMI,1161978,26471,1393,3857,https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg
48qcnpCWBq0,882324,91455,836,7117,https://i.ytimg.com/vi/48qcnpCWBq0/default.jpg
1l26UFQ06eQ,4181144,53675,8441,12755,https://i.ytimg.com/vi/1l26UFQ06eQ/default.jpg
e77J4g0LMOk,2748611,116937,2453,0,https://i.ytimg.com/vi/e77J4g0LMOk/default.jpg
bJNnsAmNoUc,63078,1429,111,102,https://i.ytimg.com/vi/bJNnsAmNoUc/default.jpg
Gw-Mm-hS_UY,874275,80759,609,9034,https://i.ytimg.com/vi/Gw-Mm-hS_UY/default.jpg
Cfn25A6krNg,28378,211,463,633,https://i.ytimg.com/vi/Cfn25A6krNg/default.jpg
kJ18whKduFo,35892,1429,129,292,https://i.ytimg.com/vi/kJ18whKduFo/default.jpg
oxSlLYC_Exw,128551,2328,34,50,https://i.ytimg.com/vi/oxSlLYC_Exw/default.jpg
VPJ7BcVsOUU,24941,2012,19,121,https://i.ytimg.com/vi/VPJ7BcVsOUU/default.jpg
YF6xzqOfCD8,219954,15502,63,675,https://i.ytimg.com/vi/YF6xzqOfCD8/default.jpg
l5S5DM564O8,29988,0,0,0,https://i.ytimg.com/vi/l5S5DM564O8/default.jpg
Sl-NvOZ23m8,117218,16504,90,1210,https://i.ytimg.com/vi/Sl-NvOZ23m8/default.jpg
TzQe4sqjZT8,8023,134,15,16,https://i.ytimg.com/vi/TzQe4sqjZT8/default.jpg
hKqzBGE5w-0,69519,1528,146,110,https://i.ytimg.com/vi/hKqzBGE5w-0/default.jpg
AW9M7Cmzjj8,92000,3210,59,417,https://i.ytimg.com/vi/AW9M7Cmzjj8/default.jpg
CRnCh-Y-kwM,8200,58,9,0,https://i.ytimg.com/vi/CRnCh-Y-kwM/default.jpg
YF8415hDtEg,63899,529,44,277,https://i.ytimg.com/vi/YF8415hDtEg/default.jpg
spuXN0ccRQ8,840424,18305,1183,3432,https://i.ytimg.com/vi/spuXN0ccRQ8/default.jpg
76-ui4F8DJ0,72009,2030,229,2401,https://i.ytimg.com/vi/76-ui4F8DJ0/default.jpg
iMg9ibfcBnM,181887,4975,1004,1128,https://i.ytimg.com/vi/iMg9ibfcBnM/default.jpg
GhcqN2FDAnA,443202,6943,3755,5547,https://i.ytimg.com/vi/GhcqN2FDAnA/default.jpg
bXYkU5u5pzg,271695,1081,393,296,https://i.ytimg.com/vi/bXYkU5u5pzg/default.jpg
Qh06wlg9RmU,22178,1921,13,89,https://i.ytimg.com/vi/Qh06wlg9RmU/default.jpg
q6xkWA0Qi98,130633,19566,137,739,https://i.ytimg.com/vi/q6xkWA0Qi98/default.jpg
DQQN_79QrDY,2388711,22959,1907,2449,https://i.ytimg.com/vi/DQQN_79QrDY/default.jpg
oX4YCoO6tK4,2233963,63159,5987,12598,https://i.ytimg.com/vi/oX4YCoO6tK4/default.jpg
sxxJug2Ob_A,3521101,162654,11423,10391,https://i.ytimg.com/vi/sxxJug2Ob_A/default.jpg
6SevTnFTdpA,82958,410,57,360,https://i.ytimg.com/vi/6SevTnFTdpA/default.jpg
AWtpYfjylCo,313407,5733,778,567,https://i.ytimg.com/vi/AWtpYfjylCo/default.jpg
3SlG3sE8Ytg,959867,45283,456,5466,https://i.ytimg.com/vi/3SlG3sE8Ytg/default.jpg
#NAME?,146710,1730,72,217,https://i.ytimg.com/vi/-rZkKvRZ0UE/default.jpg
olOdCkYIsrA,197356,5588,192,1003,https://i.ytimg.com/vi/olOdCkYIsrA/default.jpg
SM1w9PEQOE8,20546909,1127959,21919,70327,https://i.ytimg.com/vi/SM1w9PEQOE8/default.jpg
SA7AIQw-7Ms,10279835,467926,6715,21848,https://i.ytimg.com/vi/SA7AIQw-7Ms/default.jpg
an6dsm86Kn4,480970,13941,536,3611,https://i.ytimg.com/vi/an6dsm86Kn4/default.jpg
gkvhlo4a5iQ,645122,21177,609,2716,https://i.ytimg.com/vi/gkvhlo4a5iQ/default.jpg
Z48OG9917mg,547294,20330,1044,962,https://i.ytimg.com/vi/Z48OG9917mg/default.jpg
8IEvxQKzLyI,59982,3520,88,412,https://i.ytimg.com/vi/8IEvxQKzLyI/default.jpg
8cpqLRC7T80,581817,33925,482,2169,https://i.ytimg.com/vi/8cpqLRC7T80/default.jpg
X212iTIMfYU,14250,414,18,64,https://i.ytimg.com/vi/X212iTIMfYU/default.jpg
J7BVU65c8AQ,48365,3207,59,781,https://i.ytimg.com/vi/J7BVU65c8AQ/default.jpg
aSO1gltbg0o,150622,930,21,64,https://i.ytimg.com/vi/aSO1gltbg0o/default.jpg
MQSRmx9zS64,75873,1578,104,223,https://i.ytimg.com/vi/MQSRmx9zS64/default.jpg
EYLUUm9SLW0,188335,8836,539,972,https://i.ytimg.com/vi/EYLUUm9SLW0/default.jpg
OdpHOc7vqHA,2929408,111985,1418,11547,https://i.ytimg.com/vi/OdpHOc7vqHA/default.jpg
EKkzbbLYPuI,3263861,162520,2035,6696,https://i.ytimg.com/vi/EKkzbbLYPuI/default.jpg
hBvcngHRTFg,1475655,43253,781,2632,https://i.ytimg.com/vi/hBvcngHRTFg/default.jpg
0doVNhCyoA4,22020,167,22,0,https://i.ytimg.com/vi/0doVNhCyoA4/default.jpg
SiDhj1Vq-uQ,80686,543,34,142,https://i.ytimg.com/vi/SiDhj1Vq-uQ/default.jpg
uUEdjGTIB9Y,49007,2610,93,260,https://i.ytimg.com/vi/uUEdjGTIB9Y/default.jpg
44W9qstI8H8,454701,16369,475,1053,https://i.ytimg.com/vi/44W9qstI8H8/default.jpg
chFKDaZns6w,295527,22388,2604,6348,https://i.ytimg.com/vi/chFKDaZns6w/default.jpg
DgOUdtUlL24,3515288,157600,810,4521,https://i.ytimg.com/vi/DgOUdtUlL24/default.jpg
4WnizmrnJlk,2940750,27107,1324,3381,https://i.ytimg.com/vi/4WnizmrnJlk/default.jpg
h8hMvvP_Bdo,1067312,24842,550,951,https://i.ytimg.com/vi/h8hMvvP_Bdo/default.jpg
QF031DwMffQ,1383480,29381,1157,4210,https://i.ytimg.com/vi/QF031DwMffQ/default.jpg
SGKcrxK9hsg,46911,3878,122,642,https://i.ytimg.com/vi/SGKcrxK9hsg/default.jpg
W_pH4u5-NhE,5580,21,2,0,https://i.ytimg.com/vi/W_pH4u5-NhE/default.jpg
ElmsIGT85tI,1364527,56100,1473,3667,https://i.ytimg.com/vi/ElmsIGT85tI/default.jpg
817P8W8-mGE,29337935,933938,19666,47767,https://i.ytimg.com/vi/817P8W8-mGE/default.jpg
wSwewlSkIXU,742781,28700,708,2162,https://i.ytimg.com/vi/wSwewlSkIXU/default.jpg
bMrRN99DYKU,4269791,117746,4126,8979,https://i.ytimg.com/vi/bMrRN99DYKU/default.jpg
nVHcXZK7pKs,5416778,370515,5326,26423,https://i.ytimg.com/vi/nVHcXZK7pKs/default.jpg
tfaGleA4qYo,1034116,7814,1588,1781,https://i.ytimg.com/vi/tfaGleA4qYo/default.jpg
o7iL2KzDh38,4667401,244335,3083,13467,https://i.ytimg.com/vi/o7iL2KzDh38/default.jpg
fEskVQgtwaI,3265980,7904,535,933,https://i.ytimg.com/vi/fEskVQgtwaI/default.jpg
QUDYmBTrudU,97358,7570,422,453,https://i.ytimg.com/vi/QUDYmBTrudU/default.jpg
OrwBc6PwAcY,682645,11986,135,699,https://i.ytimg.com/vi/OrwBc6PwAcY/default.jpg
aA6Z0x4rX30,242552,8669,221,1013,https://i.ytimg.com/vi/aA6Z0x4rX30/default.jpg
0qpE8IHz3go,1131507,34023,932,3006,https://i.ytimg.com/vi/0qpE8IHz3go/default.jpg
6ZfuNTqbHE8,87449453,2584672,52176,341571,https://i.ytimg.com/vi/6ZfuNTqbHE8/default.jpg
UpGPcHrVUZI,4742,21,1,6,https://i.ytimg.com/vi/UpGPcHrVUZI/default.jpg
hms9nX3RUdk,69518,4633,90,371,https://i.ytimg.com/vi/hms9nX3RUdk/default.jpg
beUCw1VH11U,71996,3312,75,105,https://i.ytimg.com/vi/beUCw1VH11U/default.jpg
HaRpFCEWLE0,87011,2324,75,153,https://i.ytimg.com/vi/HaRpFCEWLE0/default.jpg
osc1DbNpNXE,214465,3294,151,154,https://i.ytimg.com/vi/osc1DbNpNXE/default.jpg
WXyLdg4mJxo,901564,44628,273,1854,https://i.ytimg.com/vi/WXyLdg4mJxo/default.jpg
qaivW5joQrk,219568,1633,251,0,https://i.ytimg.com/vi/qaivW5joQrk/default.jpg
jLM2ibaRbrk,3977910,288527,2799,23946,https://i.ytimg.com/vi/jLM2ibaRbrk/default.jpg
sYorT6jRNDc,318883,1002,843,994,https://i.ytimg.com/vi/sYorT6jRNDc/default.jpg
cNrfQm9yG5o,38083,2011,37,436,https://i.ytimg.com/vi/cNrfQm9yG5o/default.jpg
tfyNPxM-M-w,72321,1116,42,151,https://i.ytimg.com/vi/tfyNPxM-M-w/default.jpg
eep4_0JaaG8,286951,8812,181,1442,https://i.ytimg.com/vi/eep4_0JaaG8/default.jpg
7NcVNt7zQJM,131968,5216,110,300,https://i.ytimg.com/vi/7NcVNt7zQJM/default.jpg
TPcV_3D3V2A,1309782,1877,135,193,https://i.ytimg.com/vi/TPcV_3D3V2A/default.jpg
nx1R-eHSkfM,3449247,0,0,0,https://i.ytimg.com/vi/nx1R-eHSkfM/default.jpg
ZBXZojt6dpM,185947,7169,227,440,https://i.ytimg.com/vi/ZBXZojt6dpM/default.jpg
eV6yLbWCMDU,1347194,27181,795,1003,https://i.ytimg.com/vi/eV6yLbWCMDU/default.jpg
sk-DFZh1G1w,677859,40804,783,16172,https://i.ytimg.com/vi/sk-DFZh1G1w/default.jpg
EA5Tn5Gw_8s,22307,1276,10,124,https://i.ytimg.com/vi/EA5Tn5Gw_8s/default.jpg
KXHrCBkIxQQ,1187379,7848,1283,1244,https://i.ytimg.com/vi/KXHrCBkIxQQ/default.jpg
SFr0fCgrTNQ,1288373,85126,1223,9072,https://i.ytimg.com/vi/SFr0fCgrTNQ/default.jpg
vOKOamXsXYE,556726,30777,267,1637,https://i.ytimg.com/vi/vOKOamXsXYE/default.jpg
jSh3FFKFH_g,245253,22876,125,2573,https://i.ytimg.com/vi/jSh3FFKFH_g/default.jpg
Bju5Enu--80,147850,14838,78,816,https://i.ytimg.com/vi/Bju5Enu--80/default.jpg
BLts9UN_K3g,102088,4537,86,454,https://i.ytimg.com/vi/BLts9UN_K3g/default.jpg
sTvY9Llqtms,1355713,49179,1103,3145,https://i.ytimg.com/vi/sTvY9Llqtms/default.jpg
#NAME?,273893,8799,237,525,https://i.ytimg.com/vi/-gfGtIHfU7A/default.jpg
GxLYCKB8v2w,19076,708,4,60,https://i.ytimg.com/vi/GxLYCKB8v2w/default.jpg
7AXo-bYGXI4,5457845,184284,2655,7048,https://i.ytimg.com/vi/7AXo-bYGXI4/default.jpg
My4RA5I0FKs,10241079,235279,6211,13864,https://i.ytimg.com/vi/My4RA5I0FKs/default.jpg
Iay3Wu6wybA,1747740,33481,2044,2620,https://i.ytimg.com/vi/Iay3Wu6wybA/default.jpg
1I0cUTXwr-k,99862,4565,377,1028,https://i.ytimg.com/vi/1I0cUTXwr-k/default.jpg
2BIx2x-Q2fE,315161,16291,115,1153,https://i.ytimg.com/vi/2BIx2x-Q2fE/default.jpg
pCfmsVFCPmY,271180,21369,435,1123,https://i.ytimg.com/vi/pCfmsVFCPmY/default.jpg
aTvw9_dxBlk,32221,161,17,171,https://i.ytimg.com/vi/aTvw9_dxBlk/default.jpg
LU6xDgpnIyM,4516895,491596,3600,80554,https://i.ytimg.com/vi/LU6xDgpnIyM/default.jpg
REt-3P5h4Lo,1755442,64468,2753,2640,https://i.ytimg.com/vi/REt-3P5h4Lo/default.jpg
rdJdJpwmcKU,552689,20871,628,3017,https://i.ytimg.com/vi/rdJdJpwmcKU/default.jpg
GDUncuEErzQ,7689,29,3,2,https://i.ytimg.com/vi/GDUncuEErzQ/default.jpg
0xCggNCs2kU,128433,3415,164,457,https://i.ytimg.com/vi/0xCggNCs2kU/default.jpg
Lwfhn_MiTTg,482813,38706,283,2635,https://i.ytimg.com/vi/Lwfhn_MiTTg/default.jpg
ZfHiw_LFNGw,5264354,23179,7564,3224,https://i.ytimg.com/vi/ZfHiw_LFNGw/default.jpg
nMbUA7dghlk,1684548,59293,1066,3768,https://i.ytimg.com/vi/nMbUA7dghlk/default.jpg
0vhxoVwqZkk,606120,50293,264,2237,https://i.ytimg.com/vi/0vhxoVwqZkk/default.jpg
izwomieBwG0,452251,19424,317,1697,https://i.ytimg.com/vi/izwomieBwG0/default.jpg
MDsJ9hheH30,52360,221,10,82,https://i.ytimg.com/vi/MDsJ9hheH30/default.jpg
Zx7p_tmWlq0,14189,72,36,0,https://i.ytimg.com/vi/Zx7p_tmWlq0/default.jpg
v1OhsiZjpww,882653,2381,876,13,https://i.ytimg.com/vi/v1OhsiZjpww/default.jpg
pWZnhJay0Y8,134522,2466,566,1221,https://i.ytimg.com/vi/pWZnhJay0Y8/default.jpg
oeAEuiovVbg,1104595,21830,234,1287,https://i.ytimg.com/vi/oeAEuiovVbg/default.jpg
q_yzyuYDhVw,122462,6794,114,330,https://i.ytimg.com/vi/q_yzyuYDhVw/default.jpg
gvZW4Lh-8Mc,71696,181,8,31,https://i.ytimg.com/vi/gvZW4Lh-8Mc/default.jpg
0EQuVfP-vXs,197040,522,338,361,https://i.ytimg.com/vi/0EQuVfP-vXs/default.jpg
ykHeGtN4m94,3015447,75194,3257,5202,https://i.ytimg.com/vi/ykHeGtN4m94/default.jpg
0MyCrMrkMFo,359362,17433,460,779,https://i.ytimg.com/vi/0MyCrMrkMFo/default.jpg
VhexfxLPgTE,346113,10201,114,1536,https://i.ytimg.com/vi/VhexfxLPgTE/default.jpg
UAdJvXMIlXc,309741,6496,215,538,https://i.ytimg.com/vi/UAdJvXMIlXc/default.jpg
J3IbiFCR-Xs,89002,595,26,52,https://i.ytimg.com/vi/J3IbiFCR-Xs/default.jpg
qEklBC2BQig,97882,2934,29,298,https://i.ytimg.com/vi/qEklBC2BQig/default.jpg
f2xPEy4PrmA,41025,151,4,10,https://i.ytimg.com/vi/f2xPEy4PrmA/default.jpg
d8GHT9nK66Y,938879,16862,712,412,https://i.ytimg.com/vi/d8GHT9nK66Y/default.jpg
HVjlcUtuENM,778338,18343,22369,4488,https://i.ytimg.com/vi/HVjlcUtuENM/default.jpg
ajh-Gn-2wWo,35235,166,40,65,https://i.ytimg.com/vi/ajh-Gn-2wWo/default.jpg
4qakFfGRV4E,43012,754,87,123,https://i.ytimg.com/vi/4qakFfGRV4E/default.jpg
sQi0Yu1ApyE,933177,7678,361,668,https://i.ytimg.com/vi/sQi0Yu1ApyE/default.jpg
5MtBgDVPtx0,1300011,94279,1006,6958,https://i.ytimg.com/vi/5MtBgDVPtx0/default.jpg
2nJ3U5dzvPs,95486,2278,101,252,https://i.ytimg.com/vi/2nJ3U5dzvPs/default.jpg
6d6SmcYcP_U,373594,3333,168,592,https://i.ytimg.com/vi/6d6SmcYcP_U/default.jpg
k9oMv0JzCn8,37022,391,26,54,https://i.ytimg.com/vi/k9oMv0JzCn8/default.jpg
ggpoZyF2lU0,711576,19309,522,616,https://i.ytimg.com/vi/ggpoZyF2lU0/default.jpg
7uvxjNut1gk,65821,34,10,0,https://i.ytimg.com/vi/7uvxjNut1gk/default.jpg
J2kNt-PHayo,128997,4215,96,345,https://i.ytimg.com/vi/J2kNt-PHayo/default.jpg
mGAdg2lB6nQ,131240,4082,1693,1099,https://i.ytimg.com/vi/mGAdg2lB6nQ/default.jpg
3XklsSF53pc,931841,23398,617,1902,https://i.ytimg.com/vi/3XklsSF53pc/default.jpg
y7QjFRtt-sg,275230,24095,135,1050,https://i.ytimg.com/vi/y7QjFRtt-sg/default.jpg
o9zRQijCN5w,736520,30170,393,1169,https://i.ytimg.com/vi/o9zRQijCN5w/default.jpg
lyavSkF30Rs,57465,456,29,176,https://i.ytimg.com/vi/lyavSkF30Rs/default.jpg
Q9B45wXYpzc,5019,46,1,64,https://i.ytimg.com/vi/Q9B45wXYpzc/default.jpg
q9bGAAYR2MY,135565,6425,245,498,https://i.ytimg.com/vi/q9bGAAYR2MY/default.jpg
ljEjBIZ2qCQ,329129,12736,396,1623,https://i.ytimg.com/vi/ljEjBIZ2qCQ/default.jpg
a33EuuqAP9U,150229,3529,271,574,https://i.ytimg.com/vi/a33EuuqAP9U/default.jpg
wa9ZyarpM2U,1584020,36077,1603,3155,https://i.ytimg.com/vi/wa9ZyarpM2U/default.jpg
nVrkQyLS4oE,399330,28910,365,1517,https://i.ytimg.com/vi/nVrkQyLS4oE/default.jpg
THr_seahKUI,2304379,35108,24731,19012,https://i.ytimg.com/vi/THr_seahKUI/default.jpg
#NAME?,83301,2636,65,167,https://i.ytimg.com/vi/-v-_Z11T5L4/default.jpg
FlsCjmMhFmw,24782158,1149185,483924,462103,https://i.ytimg.com/vi/FlsCjmMhFmw/default.jpg
Zh4c5IrllBg,1382057,65739,1198,6308,https://i.ytimg.com/vi/Zh4c5IrllBg/default.jpg
dUztYCMZYls,660509,10046,533,2243,https://i.ytimg.com/vi/dUztYCMZYls/default.jpg
pKkZjjhPCQM,2626520,69894,4546,11647,https://i.ytimg.com/vi/pKkZjjhPCQM/default.jpg
7Nv1KoqM6vc,1698230,20562,823,1369,https://i.ytimg.com/vi/7Nv1KoqM6vc/default.jpg
5ELQ6u_5YYM,439207,13837,121,1052,https://i.ytimg.com/vi/5ELQ6u_5YYM/default.jpg
QbDuBTWrU-o,831235,66778,904,14190,https://i.ytimg.com/vi/QbDuBTWrU-o/default.jpg
a_iMlwkzwow,586007,28194,846,3712,https://i.ytimg.com/vi/a_iMlwkzwow/default.jpg
dDAlGl_8f9U,928644,24818,700,3735,https://i.ytimg.com/vi/dDAlGl_8f9U/default.jpg
SxAp27sFaIM,3827461,160965,10125,27706,https://i.ytimg.com/vi/SxAp27sFaIM/default.jpg
Bf22Vq5phKo,224782,3401,72,387,https://i.ytimg.com/vi/Bf22Vq5phKo/default.jpg
me5ifeBFaFo,3074711,77981,2638,7017,https://i.ytimg.com/vi/me5ifeBFaFo/default.jpg
upzmEBwEtpo,42378,1510,31,276,https://i.ytimg.com/vi/upzmEBwEtpo/default.jpg
#NAME?,9828746,316976,5797,23221,https://i.ytimg.com/vi/-RmUADCWI4A/default.jpg
mrORbZ2dS08,243909,12047,500,1966,https://i.ytimg.com/vi/mrORbZ2dS08/default.jpg
qLVZiKDNxtw,99577,969,197,223,https://i.ytimg.com/vi/qLVZiKDNxtw/default.jpg
KXRYlfjlFLk,187987,3713,348,644,https://i.ytimg.com/vi/KXRYlfjlFLk/default.jpg
v_CMMWCN5nQ,253926,14350,315,477,https://i.ytimg.com/vi/v_CMMWCN5nQ/default.jpg
dd3XfA4NVcQ,644636,2133,214,1371,https://i.ytimg.com/vi/dd3XfA4NVcQ/default.jpg
k8RSetlPF04,702349,35307,2197,5273,https://i.ytimg.com/vi/k8RSetlPF04/default.jpg
GnevZOMl78I,570995,31941,539,1694,https://i.ytimg.com/vi/GnevZOMl78I/default.jpg
U0Az4NHlzfc,209123,6975,535,684,https://i.ytimg.com/vi/U0Az4NHlzfc/default.jpg
koUB3vl737c,96255,406,281,908,https://i.ytimg.com/vi/koUB3vl737c/default.jpg
z1FfOwjlqxU,1188917,8303,1079,3363,https://i.ytimg.com/vi/z1FfOwjlqxU/default.jpg
032BPsxhreM,38245,106,101,107,https://i.ytimg.com/vi/032BPsxhreM/default.jpg
5wKYV-9Tq1o,190727,14428,118,1389,https://i.ytimg.com/vi/5wKYV-9Tq1o/default.jpg
aJ9XruZm_Hg,253907,9394,1303,1081,https://i.ytimg.com/vi/aJ9XruZm_Hg/default.jpg
AtbyHpFeVDI,295841,5240,113,265,https://i.ytimg.com/vi/AtbyHpFeVDI/default.jpg
IEqj7xR9iOU,30739,705,31,50,https://i.ytimg.com/vi/IEqj7xR9iOU/default.jpg
BOZngVYS04s,1117573,59830,441,27486,https://i.ytimg.com/vi/BOZngVYS04s/default.jpg
0ZAA9Y4F37I,49071,280,458,333,https://i.ytimg.com/vi/0ZAA9Y4F37I/default.jpg
5Kk5QxB9lWk,163769,14443,125,807,https://i.ytimg.com/vi/5Kk5QxB9lWk/default.jpg
6mDsa-AqNcQ,533790,20926,1029,4780,https://i.ytimg.com/vi/6mDsa-AqNcQ/default.jpg
266EI7hdjFs,6133557,58774,4957,10219,https://i.ytimg.com/vi/266EI7hdjFs/default.jpg
84hXRY0uwQ0,126172,2048,75,212,https://i.ytimg.com/vi/84hXRY0uwQ0/default.jpg
mNj27CgDAhQ,373695,7672,385,1104,https://i.ytimg.com/vi/mNj27CgDAhQ/default.jpg
blgS56pESPk,1525550,58343,719,10845,https://i.ytimg.com/vi/blgS56pESPk/default.jpg
hRAGY4BaFQs,188537,618,1312,445,https://i.ytimg.com/vi/hRAGY4BaFQs/default.jpg
BC19fhyTG_M,3629402,520838,8114,63981,https://i.ytimg.com/vi/BC19fhyTG_M/default.jpg
UZf9m_x7o88,31711,152,24,375,https://i.ytimg.com/vi/UZf9m_x7o88/default.jpg
mIxlvVlOIS0,782877,63220,723,6001,https://i.ytimg.com/vi/mIxlvVlOIS0/default.jpg
R8WBN3fJmwM,1222389,41516,1068,14269,https://i.ytimg.com/vi/R8WBN3fJmwM/default.jpg
Xpw0ts8RTfk,41433,1100,52,299,https://i.ytimg.com/vi/Xpw0ts8RTfk/default.jpg
c3BTGJgd8Wo,617338,6952,756,3124,https://i.ytimg.com/vi/c3BTGJgd8Wo/default.jpg
0lXX3dJUAGY,179854,8641,310,860,https://i.ytimg.com/vi/0lXX3dJUAGY/default.jpg
t9JlSrTH9r0,52809,1988,111,749,https://i.ytimg.com/vi/t9JlSrTH9r0/default.jpg
6bJRu0_p-Ig,50188,346,32,515,https://i.ytimg.com/vi/6bJRu0_p-Ig/default.jpg
Hi91aDmYI2E,44955,473,107,637,https://i.ytimg.com/vi/Hi91aDmYI2E/default.jpg
TzQe4sqjZT8,40826,543,43,62,https://i.ytimg.com/vi/TzQe4sqjZT8/default.jpg
0v-6AylRH68,2270996,114046,6445,9100,https://i.ytimg.com/vi/0v-6AylRH68/default.jpg
X6iJ0hPpGec,892181,38869,479,3681,https://i.ytimg.com/vi/X6iJ0hPpGec/default.jpg
sjN-NGsRg9g,1388263,109424,626,8203,https://i.ytimg.com/vi/sjN-NGsRg9g/default.jpg
-C5q3oir8gA,686367,16228,754,1551,https://i.ytimg.com/vi/-C5q3oir8gA/default.jpg
XSP5yHZN1I4,23433,529,4,106,https://i.ytimg.com/vi/XSP5yHZN1I4/default.jpg
u5Jw7D-c3II,48870,1122,36,100,https://i.ytimg.com/vi/u5Jw7D-c3II/default.jpg
bqbWMgkvedI,226221,7607,205,302,https://i.ytimg.com/vi/bqbWMgkvedI/default.jpg
h4kv0iKgiks,12994,37,8,14,https://i.ytimg.com/vi/h4kv0iKgiks/default.jpg
j5cSKF5FzD0,36922,610,11,160,https://i.ytimg.com/vi/j5cSKF5FzD0/default.jpg
a-4_6bThk2E,666861,16006,916,3686,https://i.ytimg.com/vi/a-4_6bThk2E/default.jpg
xi8u9DcC0_Q,292528,11371,425,1930,https://i.ytimg.com/vi/xi8u9DcC0_Q/default.jpg
QA2fKoT6Sig,46624,1883,28,164,https://i.ytimg.com/vi/QA2fKoT6Sig/default.jpg
w4lcP5ZA4wg,889887,22985,355,2434,https://i.ytimg.com/vi/w4lcP5ZA4wg/default.jpg
_9YMpuLDnwo,16127761,138238,28873,14458,https://i.ytimg.com/vi/_9YMpuLDnwo/default.jpg
6wHVgiM0R54,282200,12763,199,2606,https://i.ytimg.com/vi/6wHVgiM0R54/default.jpg
kJ18whKduFo,41703,1553,140,325,https://i.ytimg.com/vi/kJ18whKduFo/default.jpg
OImHUNVLlco,11053,120,85,216,https://i.ytimg.com/vi/OImHUNVLlco/default.jpg
mG9kK9TgxkQ,37447,154,33,30,https://i.ytimg.com/vi/mG9kK9TgxkQ/default.jpg
92HCNclQOYo,346743,8180,240,419,https://i.ytimg.com/vi/92HCNclQOYo/default.jpg
bJNnsAmNoUc,79252,1620,132,118,https://i.ytimg.com/vi/bJNnsAmNoUc/default.jpg
Z2Y8jGrkrDc,468146,14969,1138,951,https://i.ytimg.com/vi/Z2Y8jGrkrDc/default.jpg
48qcnpCWBq0,1184825,104781,953,7743,https://i.ytimg.com/vi/48qcnpCWBq0/default.jpg
sW5HaEsnuMI,1228014,27302,1442,2459,https://i.ytimg.com/vi/sW5HaEsnuMI/default.jpg
e77J4g0LMOk,3457431,133373,2831,0,https://i.ytimg.com/vi/e77J4g0LMOk/default.jpg
1l26UFQ06eQ,4440269,57183,8779,13342,https://i.ytimg.com/vi/1l26UFQ06eQ/default.jpg
Gw-Mm-hS_UY,1015012,88613,690,9338,https://i.ytimg.com/vi/Gw-Mm-hS_UY/default.jpg
YF6xzqOfCD8,235507,16202,70,733,https://i.ytimg.com/vi/YF6xzqOfCD8/default.jpg
Sl-NvOZ23m8,131978,18011,114,1271,https://i.ytimg.com/vi/Sl-NvOZ23m8/default.jpg
Qh06wlg9RmU,41057,2596,20,116,https://i.ytimg.com/vi/Qh06wlg9RmU/default.jpg
AW9M7Cmzjj8,99432,3364,63,417,https://i.ytimg.com/vi/AW9M7Cmzjj8/default.jpg
VPJ7BcVsOUU,31200,2281,21,134,https://i.ytimg.com/vi/VPJ7BcVsOUU/default.jpg
1qKBNKtzTWg,9387,10,1,6,https://i.ytimg.com/vi/1qKBNKtzTWg/default.jpg
spuXN0ccRQ8,861030,18597,1196,3500,https://i.ytimg.com/vi/spuXN0ccRQ8/default.jpg
l5S5DM564O8,33012,0,0,0,https://i.ytimg.com/vi/l5S5DM564O8/default.jpg
hKqzBGE5w-0,71333,1547,150,103,https://i.ytimg.com/vi/hKqzBGE5w-0/default.jpg
CRnCh-Y-kwM,11210,59,9,0,https://i.ytimg.com/vi/CRnCh-Y-kwM/default.jpg
